phase,operation,count,total_seconds,ops_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,run_id,backend,workers,policy,storage
mdtest_tree,create,1200,7.288983,164.632,23.840278,13.162617,95.262169,204.275696,20260429-065455-d1965a89,posix,4,LLM_policy,native
mdtest_tree,stat,1200,2.794791,429.37,9.19759,8.557523,15.120341,20.034906,20260429-065455-d1965a89,posix,4,LLM_policy,native
mdtest_tree,read,1200,3.885859,308.812,12.847783,12.516434,20.090162,24.101966,20260429-065455-d1965a89,posix,4,LLM_policy,native
mdtest_tree,delete,1200,9.376259,127.983,31.229931,11.26481,184.232928,255.875616,20260429-065455-d1965a89,posix,4,LLM_policy,native
