phase,operation,count,total_seconds,ops_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,run_id,backend,workers,policy,storage,file_count,file_size,dirs,ops,seed,oracle_cold_fraction,oracle_cold_access_fraction,ycsb_distribution,ycsb_update_fraction,ycsb_hot_fraction,ycsb_hot_op_fraction,ycsb_zipf_alpha
filebench_varmail_like,initial_create,1500,0.120317,12467.035,0.074859,0.047656,0.058536,0.097655,20260506-202755-2cbaf88e,posix,8,none,predictive_cold_segments,3000,4096,64,9000,9104,0.9,0.1,zipfian,0.2,0.2,0.8,0.99
filebench_varmail_like,mixed_mail_ops,9000,14.156882,635.733,1.571548,0.048959,10.444587,11.522981,20260506-202755-2cbaf88e,posix,8,none,predictive_cold_segments,3000,4096,64,9000,9104,0.9,0.1,zipfian,0.2,0.2,0.8,0.99
filebench_varmail_like,cleanup_delete,3859,0.030525,126421.526,0.007042,0.002504,0.002739,0.006108,20260506-202755-2cbaf88e,posix,8,none,predictive_cold_segments,3000,4096,64,9000,9104,0.9,0.1,zipfian,0.2,0.2,0.8,0.99
