phase,operation,count,total_seconds,ops_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,run_id,backend,workers,policy,storage
hotdirs_zipf,skewed_create,3000,51.699573,58.028,135.673528,43.484545,301.987308,592.614867,20260429-093150-f8d4f46b,posix,8,prepin_hotset,native
hotdirs_zipf,skewed_stat,3000,6.03173,497.37,15.816482,14.630939,30.068134,44.103036,20260429-093150-f8d4f46b,posix,8,prepin_hotset,native
