phase,operation,count,total_seconds,ops_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,run_id,backend,workers,policy,storage
hotdirs_zipf,skewed_create,5000,52.630744,95.002,83.703281,80.238135,120.691954,153.956557,20260429-082619-394fd95e,posix,8,none,append_segments
hotdirs_zipf,skewed_stat,5000,0.031444,159015.083,0.00533,0.004341,0.004902,0.00829,20260429-082619-394fd95e,posix,8,none,append_segments
