phase,operation,count,total_seconds,ops_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,run_id,backend,workers,policy,storage
hotdirs_zipf,skewed_create,5000,84.815835,58.951,134.369249,69.16985,345.782175,428.514132,20260429-082320-60829221,posix,8,prepin_hotset,native
hotdirs_zipf,skewed_stat,5000,10.649821,469.491,16.835401,16.003839,30.458207,39.235797,20260429-082320-60829221,posix,8,prepin_hotset,native
