phase,operation,count,total_seconds,ops_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,run_id,backend,workers,policy,storage
hotdirs_zipf,skewed_create,1800,7.594334,237.019,16.695597,15.679955,22.080724,31.646713,20260429-072047-4e3c49a3,posix,4,none,native
hotdirs_zipf,skewed_stat,1800,4.048105,444.652,8.004892,5.521054,13.454702,42.649823,20260429-072047-4e3c49a3,posix,4,none,native
hotdirs_zipf,skewed_delete,1800,14.294137,125.926,29.164869,5.033841,166.702393,251.850644,20260429-072047-4e3c49a3,posix,4,none,native
