phase,operation,count,total_seconds,ops_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,run_id,backend,workers,policy,storage,file_count,file_size,dirs,ops,seed,oracle_cold_fraction,oracle_cold_access_fraction
hotdirs_zipf,skewed_create,500,0.283357,1764.561,2.244319,2.227249,2.846673,3.136588,20260506-122918-54b15498,posix,4,none,native,500,512,32,1000,303,0.875,0.0
hotdirs_zipf,skewed_stat,500,0.117196,4266.34,0.901751,0.901599,1.144063,1.298062,20260506-122918-54b15498,posix,4,none,native,500,512,32,1000,303,0.875,0.0
hotdirs_zipf,skewed_delete,500,0.235938,2119.202,1.860221,1.952345,2.480831,2.753524,20260506-122918-54b15498,posix,4,none,native,500,512,32,1000,303,0.875,0.0
