phase,operation,count,total_seconds,ops_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,run_id,backend,workers,policy,storage
hotdirs_zipf,skewed_create,5000,23.091801,216.527,35.179266,29.966482,84.799535,217.588361,20260429-074928-0bece0a3,posix,8,none,native
hotdirs_zipf,skewed_stat,5000,8.926256,560.145,14.131839,12.059519,31.522737,49.464087,20260429-074928-0bece0a3,posix,8,none,native
