phase,operation,count,total_seconds,ops_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,run_id,backend,workers,policy,storage
hotdirs_zipf,skewed_create,5000,83.519592,59.866,108.011029,82.381763,192.895859,395.161428,20260429-084657-cd1a0386,posix,8,none,sharded_segments
hotdirs_zipf,skewed_stat,5000,0.032682,152989.305,0.006654,0.00461,0.00518,0.008154,20260429-084657-cd1a0386,posix,8,none,sharded_segments
