phase,operation,count,total_seconds,ops_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,run_id,backend,workers,policy,storage
sprite_lfs_smallfile,create,5000,117.675445,42.49,116.916705,71.496764,429.129485,589.823441,20260429-084043-b3f45da7,posix,8,none,sharded_segments
sprite_lfs_smallfile,stat,5000,0.03166,157929.272,0.007005,0.004557,0.005045,0.007138,20260429-084043-b3f45da7,posix,8,none,sharded_segments
sprite_lfs_smallfile,read,5000,16.306841,306.62,25.853877,23.727314,47.719114,67.629409,20260429-084043-b3f45da7,posix,8,none,sharded_segments
