phase,operation,count,total_seconds,ops_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,run_id,backend,workers,policy,storage
sprite_lfs_smallfile,create,1800,43.577275,41.306,55.576509,15.476812,209.618154,259.872104,20260429-065624-1410dbbb,posix,4,static,native
sprite_lfs_smallfile,stat,1800,3.977704,452.522,8.20379,7.145871,14.621537,19.575713,20260429-065624-1410dbbb,posix,4,static,native
sprite_lfs_smallfile,read,1800,6.232563,288.806,13.650404,13.370859,20.407668,24.875462,20260429-065624-1410dbbb,posix,4,static,native
sprite_lfs_smallfile,delete,1800,59.728374,30.136,85.1088,98.891143,205.505467,238.786659,20260429-065624-1410dbbb,posix,4,static,native
