phase,operation,count,total_seconds,ops_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,run_id,backend,workers,policy,storage
hotdirs_zipf,skewed_create,3000,51.251112,58.535,135.176078,39.960693,314.566419,563.489296,20260429-092619-94ce77b5,posix,8,prepin_hotset,native
hotdirs_zipf,skewed_stat,3000,6.166188,486.524,16.215093,15.204344,31.162539,42.1512,20260429-092619-94ce77b5,posix,8,prepin_hotset,native
