phase,operation,count,total_seconds,ops_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,run_id,backend,workers,policy,storage
hotdirs_zipf,skewed_create,3000,51.759785,57.96,135.156306,42.766364,298.36756,348.876784,20260429-092839-ccea8dd5,posix,8,predictive_safe,native
hotdirs_zipf,skewed_stat,3000,6.069037,494.312,15.897349,15.074097,29.910507,41.406706,20260429-092839-ccea8dd5,posix,8,predictive_safe,native
