phase,operation,count,total_seconds,ops_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,run_id,backend,workers,policy,storage
sprite_lfs_smallfile,create,5000,114.598105,43.631,152.162286,73.172584,476.330966,1340.635539,20260429-084302-ea048c3d,posix,8,none,sharded_segments
sprite_lfs_smallfile,stat,5000,0.032271,154940.064,0.00559,0.004676,0.005153,0.00674,20260429-084302-ea048c3d,posix,8,none,sharded_segments
sprite_lfs_smallfile,read,5000,15.79384,316.579,25.020849,23.069988,46.29944,63.846177,20260429-084302-ea048c3d,posix,8,none,sharded_segments
