phase,operation,count,total_seconds,ops_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,run_id,backend,workers,policy,storage
sprite_lfs_smallfile,create,5000,51.961891,96.224,82.570942,79.838543,120.085034,148.656556,20260429-083922-adb880c2,posix,8,none,append_segments
sprite_lfs_smallfile,stat,5000,0.03295,151742.826,0.005923,0.004414,0.006042,0.008734,20260429-083922-adb880c2,posix,8,none,append_segments
sprite_lfs_smallfile,read,5000,24.12882,207.221,38.393475,37.231823,65.981463,81.706371,20260429-083922-adb880c2,posix,8,none,append_segments
