phase,operation,count,total_seconds,ops_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,run_id,backend,workers,policy,storage
hotdirs_zipf,skewed_create,5000,53.332639,93.751,84.847227,80.313389,121.174519,151.951931,20260429-084559-5d844131,posix,8,none,append_segments
hotdirs_zipf,skewed_stat,5000,0.031908,156701.344,0.00628,0.004306,0.004927,0.008053,20260429-084559-5d844131,posix,8,none,append_segments
