phase,operation,count,total_seconds,ops_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,run_id,backend,workers,policy,storage
hotdirs_zipf,skewed_create,5000,111.192122,44.967,165.363511,49.870398,522.841686,3578.445625,20260429-084825-b0f67037,posix,8,none,sharded_segments
hotdirs_zipf,skewed_stat,5000,0.032426,154197.482,0.007159,0.004569,0.005195,0.008496,20260429-084825-b0f67037,posix,8,none,sharded_segments
