phase,operation,count,total_seconds,ops_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,run_id,backend,workers,policy,storage
hotdirs_zipf,skewed_create,3000,22.428337,133.759,56.691455,42.753517,83.584632,712.32066,20260429-092545-93e44127,posix,8,prepin_hotset,native
hotdirs_zipf,skewed_stat,3000,6.764952,443.462,17.814962,17.010699,29.158856,37.186095,20260429-092545-93e44127,posix,8,prepin_hotset,native
